,node,betweenness_unweighted,betweenness_weighted,in_degree,out_degree
2988,d59676235e9103a5,0.0,0.0,0,1
2989,d5a51d0af3054952,0.0,0.0,0,1
2990,d5bb87b9aab207e7,0.0,0.0,0,1
2991,d5db652b0190da7a,0.0,0.0,0,1
2992,d5e60e8d1008b088,0.0,0.0,0,1
2993,d5f5f2c9b6b1b1a3,0.0,0.0,0,1
2994,d5feefcbdc3f0c5c,0.0,0.0,0,1
2995,d6087c0dfb065f19,0.0,0.0,0,1
2996,d61610cb68f5a28c,0.0,0.0,0,1
2997,d62d8e20dff7cf6a,0.0,0.0,0,1
2998,d63737f3bf3466f4,0.0,0.0,0,1
2999,d640e78a6a23c969,0.0,0.0,0,1
3000,d64bf4568c94ba71,0.0,0.0,0,1
3001,d66f8fab311583c3,0.0,0.0,0,1
3002,d67b6984665644c4,0.0,0.0,0,1
3003,d6d4f1f7fc7a1cc4,0.0,0.0,0,1
3004,d701b9578ada41a4,0.0,0.0,0,1
3005,d729010cf74a36e7,0.0,0.0,0,1
3006,d741c59928527b35,0.0,0.0,0,1
3007,d7622ffb44743739,0.0,0.0,0,1
3008,d77d1bb4162a8647,0.0,0.0,0,1
3009,d79a35ffc84ea445,0.0,0.0,0,1
3010,d7a54d173d8628c8,0.0,0.0,0,1
3011,d7e2e3ba0660c98b,0.0,0.0,0,1
3012,d7e3e2daf3e6e3fe,0.0,0.0,0,1
3013,d7e80159833e2830,0.0,0.0,0,1
3014,d7f7d97f92a3e29a,0.0,0.0,0,1
3015,d7f8a5bcc4f2d60d,0.0,0.0,0,1
3016,d801945bd971c4b6,0.0,0.0,0,1
3017,d811e173c74c5a63,0.0,0.0,0,1
3018,d81d576cdf079ac3,0.0,0.0,0,1
3019,d826ff11d872cae8,0.0,0.0,0,1
3020,d83b57e06f0a9a9a,0.0,0.0,0,1
3021,d84413c1eebe3d4e,0.0,0.0,0,1
3022,d86224417dd53577,0.0,0.0,0,1
3023,d873d13b05c2c1f5,0.0,0.0,0,1
3024,d87f7d89804f9857,0.0,0.0,0,1
3025,d89611ff5426a414,0.0,0.0,0,1
3026,d899af55bcbd0f40,0.0,0.0,0,1
3027,d8accc6cd765e776,0.0,0.0,0,1
3028,d8aed064bc36adfe,0.0,0.0,0,1
3029,d8b17c4f6cc5d654,0.0,0.0,0,1
3030,d8c3cd4f746f4763,0.0,0.0,0,1
3031,d8de8b2169ca2430,0.0,0.0,0,1
3032,d8e60bf99f90bc57,0.0,0.0,0,1
3033,d8f9299eba16a228,0.0,0.0,0,1
3034,d91e0cb620bc9d0e,0.0,0.0,0,1
3035,d924766237ef2df9,0.0,0.0,0,1
3036,d924a0073e68523a,0.0,0.0,0,1
3037,d94cb450e0b3411e,0.0,0.0,0,1
3038,d94d2986c940f145,0.0,0.0,0,1
3039,d992b6630ff8f4c6,0.0,0.0,0,1
3040,d9a3a2df3c350a87,0.0,0.0,0,1
3041,d9adc02aee2bf206,0.0,0.0,0,1
3042,d9c62b8cb4ba2d50,0.0,0.0,0,1
3043,d9d9ca5fc0302978,0.0,0.0,0,1
3044,d9dafbe69078ab6a,0.0,0.0,0,1
3045,d9f5d6e68e10aafd,0.0,0.0,0,1
3046,da291b6fcea23919,0.0,0.0,0,1
3047,da3026be5ea80ffd,0.0,0.0,0,1
3048,da33192bad09afec,0.0,0.0,0,1
3049,da53052ab36355b4,0.0,0.0,0,1
3050,da538b05880114ed,0.0,0.0,0,1
3051,da5502e13e0b2fd3,0.0,0.0,0,1
3052,da616ca8f44b618a,0.0,0.0,0,1
3053,da634ca0f2baa213,0.0,0.0,0,1
3054,da6f6b7f8339dd9c,0.0,0.0,0,1
3055,da7f501ca02dce40,0.0,0.0,0,1
3056,da854c606467a175,0.0,0.0,0,1
3057,da8be54f69341aeb,0.0,0.0,0,1
3058,da97d828ff39dee8,0.0,0.0,0,1
3059,daaa12965510fdf6,0.0,0.0,0,1
3060,dab25ede1b4bf2be,0.0,0.0,0,1
3061,dad364350d0c6b23,0.0,0.0,0,1
3062,dae860bfe31d39ef,0.0,0.0,0,1
3063,daef4d09f561f8c5,0.0,0.0,0,1
3064,db0b3d32d15280e7,0.0,0.0,0,1
3065,db1a6da804a53492,0.0,0.0,0,1
3066,db59d7cdf7da3f9a,0.0,0.0,0,1
3067,db68dcb360ddefb5,0.0,0.0,0,1
3068,db68f83aee09327f,0.0,0.0,0,1
3069,db74b2b5c6769839,0.0,0.0,0,1
3070,db901db966327e71,0.0,0.0,0,1
3071,db9303b8c06d6ab9,0.0,0.0,0,1
3072,dbcaf1b60114769e,0.0,0.0,0,1
3073,dbd252df42d6984a,0.0,0.0,0,1
3074,dbd96620b77a77b9,0.0,0.0,0,1
3075,dbe59bc71a1e7721,0.0,0.0,0,1
3076,dbf039e848c921e8,0.0,0.0,0,1
3077,dbf94a8142c6a193,0.0,0.0,0,1
3078,dc21b8c5f580a457,0.0,0.0,0,1
3079,dc226c80f1564b0a,0.0,0.0,0,1
3080,dc3d7a7ebbdf9a17,0.0,0.0,0,1
3081,dc4c8ebff4b51e89,0.0,0.0,0,1
3082,dc4e39520c43ba72,0.0,0.0,0,1
3083,dc723ff36a259c31,0.0,0.0,0,1
3084,dc906e7ca9ac3080,0.0,0.0,0,1
3085,dc99a24728a8d0c7,0.0,0.0,0,1
3086,dc9a0d1dfd614211,0.0,0.0,0,1
3087,dcb8e33916558e11,0.0,0.0,0,1
3088,dcc2d95412fabe40,0.0,0.0,0,1
3089,dcd1cfe642455365,0.0,0.0,0,1
3090,dcd494de74f65cc5,0.0,0.0,0,1
3091,dce55493bbd57179,0.0,0.0,0,1
3092,dce9e9177b2cc6f1,0.0,0.0,0,1
3093,dd04411d865b4252,0.0,0.0,0,1
3094,dd0495e1d908ce1d,0.0,0.0,0,1
3095,dd148bd6f979b145,0.0,0.0,0,1
3096,dd1a9080dbcecb11,0.0,0.0,0,1
3097,dd2c2b51f821c158,0.0,0.0,0,1
3098,dd3f817726a6c47e,0.0,0.0,0,1
3099,dd4fc7902257b6e8,0.0,0.0,0,1
3100,dd5bcac3e859a924,0.0,0.0,0,1
3101,dd5e3d1f338b9dbc,0.0,0.0,0,1
3102,dd7313535fe969b2,0.0,0.0,0,1
3103,dd78ca21fed526f0,0.0,0.0,0,1
3104,dd79866d66468627,0.0,0.0,0,1
3105,dd89ddaa0c6ac191,0.0,0.0,0,1
3106,dda717ac79ae3d6d,0.0,0.0,0,1
3107,ddae30f44e2c1cbe,0.0,0.0,0,1
3108,ddaebb9b28ad05c4,0.0,0.0,0,1
3109,ddd2683543094532,0.0,0.0,0,1
3110,dddccd2f28177791,0.0,0.0,0,1
3111,dde15570c8f0bdfa,0.0,0.0,0,1
3112,ddec6a43e2f0f2d5,0.0,0.0,0,1
3113,de030fd136bf984a,0.0,0.0,0,1
3114,de1f22a72883b1e6,0.0,0.0,0,1
3115,de5acac03727fc8a,0.0,0.0,0,1
3116,de9a766108e5add8,0.0,0.0,0,1
3117,dea240b510bd3d9e,0.0,0.0,0,1
3118,dee14264f8a1fa37,0.0,0.0,0,1
3119,def48487b856af96,0.0,0.0,0,1
3120,defa3c89b1be9021,0.0,0.0,0,1
3121,df06ca961563075a,0.0,0.0,0,1
3122,df60dbfc438ba004,0.0,0.0,0,1
3123,df63cf52491cdf8a,0.0,0.0,0,1
3124,df77d4e59069ddb9,0.0,0.0,0,1
3125,df83088adc39e797,0.0,0.0,0,1
3126,dfa4f93b982dbd0f,0.0,0.0,0,1
3127,dfbff37327cd0cbe,0.0,0.0,0,1
3128,dfc250448fd556d9,0.0,0.0,0,1
3129,dfca21d44a8f1800,0.0,0.0,0,1
3130,dfe78a14ec1ccb82,0.0,0.0,0,1
3131,dff528a630c7282c,0.0,0.0,0,1
3132,dff95064114f2aeb,0.0,0.0,0,1
3133,e0083e3521957d91,0.0,0.0,0,1
3134,e026809c4a4aaaa4,0.0,0.0,0,1
3135,e02b92005b21ddcb,0.0,0.0,0,1
3136,e04baabd10eee58b,0.0,0.0,0,1
3137,e083453ef29a4816,0.0,0.0,0,1
3138,e08b8625782996a4,0.0,0.0,0,1
3139,e0adaf357fc3ad6b,0.0,0.0,0,1
3140,e0caeaf260b0e9d8,0.0,0.0,0,1
3141,e0caf5fc087871a7,0.0,0.0,0,1
3142,e0e0483e5e8cb6e1,0.0,0.0,0,1
3143,e0eed1580b12f885,0.0,0.0,0,1
3144,e0f74d7977e4e495,0.0,0.0,0,1
3145,e0ffae681c5792a9,0.0,0.0,0,1
3146,e1303ad7e6bd6d91,0.0,0.0,0,1
3147,e13e0b5a0d581bb6,0.0,0.0,0,1
3148,e153ef52dda9288f,0.0,0.0,0,1
3149,e16a4493a662a9d3,0.0,0.0,0,1
3150,e183eb82d474cf41,0.0,0.0,0,1
3151,e186c749d70e2468,0.0,0.0,0,1
3152,e194822e9480cc80,0.0,0.0,0,1
3153,e1b6440116e9801c,0.0,0.0,0,1
3154,e1cbcebe09efc973,0.0,0.0,0,1
3155,e1e2b8f35dc5a77b,0.0,0.0,0,1
3156,e1fbbbace0a3fe21,0.0,0.0,0,1
3157,e20fe3ea3fef245e,0.0,0.0,0,1
3158,e21424cbb69b5bc0,0.0,0.0,0,1
3159,e218bf8dbbb13ecf,0.0,0.0,0,1
3160,e224bbb572021f80,0.0,0.0,0,1
3161,e242c5c3952dc77b,0.0,0.0,0,1
3162,e2462aeb3c131b26,0.0,0.0,0,1
3163,e24b4600805fdf0f,0.0,0.0,0,1
3164,e25863c6ff6bb139,0.0,0.0,0,1
3165,e260be8a80312983,0.0,0.0,0,1
3166,e26b96c3dffe45a9,0.0,0.0,0,1
3167,e29ba9d74f53f176,0.0,0.0,0,1
3168,e2ac1b23484c60f9,0.0,0.0,0,1
3169,e2dffa2316435637,0.0,0.0,0,1
3170,e2e44cc8c1aa23f8,0.0,0.0,0,1
3171,e2e64c4afd61d758,0.0,0.0,0,1
3172,e2f46486092b41d8,0.0,0.0,0,1
3173,e2f6ba072bc05461,0.0,0.0,0,1
3174,e2f8e6581cdd4cef,0.0,0.0,0,1
3175,e316577a92d2ae6f,0.0,0.0,0,1
3176,e31e3152e36ef150,0.0,0.0,0,1
3177,e323c507df70b493,0.0,0.0,0,1
3178,e3284a86aeee302d,0.0,0.0,0,1
3179,e32a5c421774a208,0.0,0.0,0,1
3180,e34511e375236f65,0.0,0.0,0,1
3181,e3512272ec8f745f,0.0,0.0,0,1
3182,e3540617fcbebfab,0.0,0.0,0,1
3183,e356aa62c420300d,0.0,0.0,0,1
3184,e368cf2e11446c1f,0.0,0.0,0,1
3185,e369e0c83a4a97b7,0.0,0.0,0,1
3186,e386320ce1e56a62,0.0,0.0,0,1
3187,e3a0b47d8bd252ab,0.0,0.0,0,1
3188,e3b23dfafba309b0,0.0,0.0,0,1
3189,e3cdf16295991516,0.0,0.0,0,1
3190,e3d372d52bf543f0,0.0,0.0,0,1
3191,e3d97a5f61768e56,0.0,0.0,0,1
3192,e3da511289869074,0.0,0.0,0,1
3193,e3f16238726f722a,0.0,0.0,0,1
3194,e4017c7b6f1ebb79,0.0,0.0,0,1
3195,e41d5c079789631e,0.0,0.0,0,1
3196,e4257c28f1da6931,0.0,0.0,0,1
3197,e426207cb880d4bd,0.0,0.0,0,1
3198,e426ec87ebd2c1fd,0.0,0.0,0,1
3199,e43cfac6f6ec7c7d,0.0,0.0,0,1
3200,e44791639624f4f7,0.0,0.0,0,1
3201,e44a48e99993c1a5,0.0,0.0,0,1
3202,e456cec5c3b6eeeb,0.0,0.0,0,1
3203,e45bc50d402a1eb3,0.0,0.0,0,1
3204,e45cf106bf4633c5,0.0,0.0,0,1
3205,e480c1788f213191,0.0,0.0,0,1
3206,e4835dd5b94eb511,0.0,0.0,0,1
3207,e491fa31c6aebfe0,0.0,0.0,0,1
3208,e4a8f69c11841a9d,0.0,0.0,0,1
3209,e4b1d55b6b56bbd9,0.0,0.0,0,1
3210,e4e395a4384afc9d,0.0,0.0,0,1
3211,e4e4ea842a5305a4,0.0,0.0,0,1
3212,e4fa7fbe5d792673,0.0,0.0,0,1
3213,e50006d73c4544e2,0.0,0.0,0,1
3214,e503228cd42b4636,0.0,0.0,0,1
3215,e5044a77c2cf0e3b,0.0,0.0,0,1
3216,e50ab530b7215911,0.0,0.0,0,1
3217,e5292d03d9157b5f,0.0,0.0,0,1
3218,e535458eb021a4a5,0.0,0.0,0,1
3219,e5382338fcc50e76,0.0,0.0,0,1
3220,e54dd5dcfb17c352,0.0,0.0,0,1
3221,e58d348f3b03499f,0.0,0.0,0,1
3222,e5c82f42d4e35e89,0.0,0.0,0,1
3223,e5d3324f1fb75147,0.0,0.0,0,1
3224,e5d7ddae00a000b0,0.0,0.0,0,1
3225,e5f80198c6f4f322,0.0,0.0,0,1
3226,e60169d3f028762c,0.0,0.0,0,1
3227,e61236f98a5e251a,0.0,0.0,0,1
3228,e631182d32311044,0.0,0.0,0,1
3229,e64fdf10311ff652,0.0,0.0,0,1
3230,e6512151aa11680b,0.0,0.0,0,1
3231,e67459692b6de634,0.0,0.0,0,1
3232,e685d80df5905190,0.0,0.0,0,1
3233,e6c85e3a9905e39b,0.0,0.0,0,1
3234,e6db3853959f1066,0.0,0.0,0,1
3235,e6dc88339b9445b6,0.0,0.0,0,1
3236,e6e8a2253106c9d9,0.0,0.0,0,1
3237,e6ed3069dd8779a1,0.0,0.0,0,1
3238,e71c328255d36569,0.0,0.0,0,1
3239,e74f574a9cbbdcb8,0.0,0.0,0,1
3240,e751f86263f62d75,0.0,0.0,0,1
3241,e7544efd7eb26477,0.0,0.0,0,1
3242,e75b1be4356f1095,0.0,0.0,0,1
3243,e76b7bd9b86865da,0.0,0.0,0,1
3244,e79bd4e129ea3333,0.0,0.0,0,1
3245,e7b5ef9ae70e7fb3,0.0,0.0,0,1
3246,e7b94442974d752e,0.0,0.0,0,1
3247,e8000f47d495e85a,0.0,0.0,0,1
3248,e82f9a35f427d530,0.0,0.0,0,1
3249,e83bf123946aecab,0.0,0.0,0,1
3250,e8580b660e2c6700,0.0,0.0,0,1
3251,e8581eb2769ea731,0.0,0.0,0,1
3252,e869f47d7001d422,0.0,0.0,0,1
3253,e86a0e4ec6031d3d,0.0,0.0,0,1
3254,e87d189653a1d44b,0.0,0.0,0,1
3255,e87e454b0a270b92,0.0,0.0,0,1
3256,e881c5f605ed87af,0.0,0.0,0,1
3257,e8a2a91a8d7c09fe,0.0,0.0,0,1
3258,e8a919b531a5f590,0.0,0.0,0,1
3259,e8b7f90fa158ed90,0.0,0.0,0,1
3260,e8b95417c97f8995,0.0,0.0,0,1
3261,e8c26fa19ad3f523,0.0,0.0,0,1
3262,e8c308e903ff8308,0.0,0.0,0,1
3263,e8c8002e35263143,0.0,0.0,0,1
3264,e8c9f3935a7a5e64,0.0,0.0,0,1
3265,e8cdb2ddbff12354,0.0,0.0,0,1
3266,e90345864ad6ddbe,0.0,0.0,0,1
3267,e9068d99a8ccb4e5,0.0,0.0,0,1
3268,e9304705fad5553d,0.0,0.0,0,1
3269,e9492faa4ab2b525,0.0,0.0,0,1
3270,e94d6faae1259934,0.0,0.0,0,1
3271,e96558fe3bd5e01d,0.0,0.0,0,1
3272,e9657854c26449aa,0.0,0.0,0,1
3273,e966192179500e80,0.0,0.0,0,1
3274,e979c65ffecac813,0.0,0.0,0,1
3275,e97e996a9272d36b,0.0,0.0,0,1
3276,e9a2bb4187a75d17,0.0,0.0,0,1
3277,e9a76509083cfa55,0.0,0.0,0,1
3278,e9b7a24417b0d7a3,0.0,0.0,0,1
3279,e9f2d1a307940d40,0.0,0.0,0,1
3280,ea145dd7eaf1b0a9,0.0,0.0,0,1
3281,ea1747fdf93abefa,0.0,0.0,0,1
3282,ea1ef9531d6aca55,0.0,0.0,0,1
3283,ea2b1fb1b3f467cd,0.0,0.0,0,1
3284,ea86a5cf5e612c1d,0.0,0.0,0,1
3285,ea88844a123ec0bc,0.0,0.0,0,1
3286,ea89a6d79192b0e8,0.0,0.0,0,1
3287,ea8f82076cf966a3,0.0,0.0,0,1
3288,eac911db05a09b54,0.0,0.0,0,1
3289,eaed3062fed2b301,0.0,0.0,0,1
3290,eaf55984a4b01921,0.0,0.0,0,1
3291,eaf837ea7924c882,0.0,0.0,0,1
3292,eafbe8c9456d1749,0.0,0.0,0,1
3293,eb2abf0719e5fae9,0.0,0.0,0,1
3294,eb3f4ff538d1af0c,0.0,0.0,0,1
3295,eb4ccf22cb9c1d1d,0.0,0.0,0,1
3296,eb4da423caa4f0c0,0.0,0.0,0,1
3297,eb5094b91cb4bedd,0.0,0.0,0,1
3298,eb526c7e032b2785,0.0,0.0,0,1
3299,eb5637912055bb9f,0.0,0.0,0,1
3300,eb6d45522e10f75d,0.0,0.0,0,1
3301,eb90e74a61b1cc8b,0.0,0.0,0,1
3302,eba94708891aadbf,0.0,0.0,0,1
3303,eba9c4e67384d1e0,0.0,0.0,0,1
3304,ebb172c5a1536497,0.0,0.0,0,1
3305,ebc3baa72915a955,0.0,0.0,0,1
3306,ebc9478fbbdcb971,0.0,0.0,0,1
3307,ebe42713e0c9c753,0.0,0.0,0,1
3308,ec0dfb55a46811e9,0.0,0.0,0,1
3309,ec1c98e8589bcf82,0.0,0.0,0,1
3310,ec371217ab7cdc67,0.0,0.0,0,1
3311,ec3c584d9232ce09,0.0,0.0,0,1
3312,ec635dfe82943afe,0.0,0.0,0,1
3313,ec79b52f10d41be8,0.0,0.0,0,1
3314,ec9cb4a2c928f713,0.0,0.0,0,1
3315,eca8ff3fa4c698cf,0.0,0.0,0,1
3316,ecb6fe10be49d2f2,0.0,0.0,0,1
3317,ecbc7be3c0dc7efa,0.0,0.0,0,1
3318,ecbe7a62ec7d9e75,0.0,0.0,0,1
3319,ecc02ddfce862207,0.0,0.0,0,1
3320,ecc1dce6adbdff08,0.0,0.0,0,1
3321,eccc745c35750460,0.0,0.0,0,1
3322,ecd4be21a6cc3b47,0.0,0.0,0,1
3323,ecd9d7e24d42f8fd,0.0,0.0,0,1
3324,ecdb1a6e583d1853,0.0,0.0,0,1
3325,ece6dad89de19c6d,0.0,0.0,0,1
3326,ececb3891a091efd,0.0,0.0,0,1
3327,ecfd6d116a012838,0.0,0.0,0,1
3328,ed062e356dbaecf3,0.0,0.0,0,1
3329,ed0a4de3891fb7f4,0.0,0.0,0,1
3330,ed1c72f3dc5018d5,0.0,0.0,0,1
3331,ed1ea622dac43f61,0.0,0.0,0,1
3332,ed65748148d2685d,0.0,0.0,0,1
3333,ed68c478bb52885b,0.0,0.0,0,1
3334,ed6ed4d7845905eb,0.0,0.0,0,1
3335,ed71a4bce8bd4082,0.0,0.0,0,1
3336,ed8f97272b1d38f9,0.0,0.0,0,1
3337,edbf440857687d2f,0.0,0.0,0,1
3338,edca06b1214ea381,0.0,0.0,0,1
3339,eddfe45db48354b1,0.0,0.0,0,1
3340,ee1e624b2fe1e38e,0.0,0.0,0,1
3341,ee2c4fe7a4f74139,0.0,0.0,0,1
3342,ee6bc86a50372f7b,0.0,0.0,0,1
3343,ee7a847675543dd8,0.0,0.0,0,1
3344,ee873aa3271ff6c0,0.0,0.0,0,1
3345,ee8b69c24a0d46bc,0.0,0.0,0,1
3346,eeb50d2fbaea27c4,0.0,0.0,0,1
3347,eecd5c566a9fc51f,0.0,0.0,0,1
3348,eeddbda8c7ae3758,0.0,0.0,0,1
3349,eee4aa955a15e362,0.0,0.0,0,1
3350,eee55da255951714,0.0,0.0,0,1
3351,eee85cfa10cc5b72,0.0,0.0,0,1
3352,eef2e307d393efe4,0.0,0.0,0,1
3353,eef428972b0bcff5,0.0,0.0,0,1
3354,eef58b4a3940b613,0.0,0.0,0,1
3355,ef139d61f3d8ee5f,0.0,0.0,0,1
3356,ef1ffdb1fa4c9b72,0.0,0.0,0,1
3357,ef2d5a28db04c2bb,0.0,0.0,0,1
3358,ef3c72330a3fa022,0.0,0.0,0,1
3359,ef4434094784877a,0.0,0.0,0,1
3360,ef60c031237eab30,0.0,0.0,0,1
3361,ef70908db475d5b6,0.0,0.0,0,1
3362,ef8ca5742a71cfc8,0.0,0.0,0,1
3363,efce98e51b1e5cb9,0.0,0.0,0,1
3364,efcefeb2b961358f,0.0,0.0,0,1
3365,efd5f649beb1b24a,0.0,0.0,0,1
3366,efde26f8a870b58a,0.0,0.0,0,1
3367,efdfda09290f5688,0.0,0.0,0,1
3368,efe04987441a01a5,0.0,0.0,0,1
3369,efe06cf8d306350b,0.0,0.0,0,1
3370,effa8366dd8932fe,0.0,0.0,0,1
3371,effb132d48ff10bd,0.0,0.0,0,1
3372,efff13bd0aca51f4,0.0,0.0,0,1
3373,efff37583f260e1c,0.0,0.0,0,1
3374,f000df440d35bf11,0.0,0.0,0,1
3375,f005b5413a6919db,0.0,0.0,0,1
3376,f008884062316a66,0.0,0.0,0,1
3377,f02bc2d7fe7dfc00,0.0,0.0,0,1
3378,f02cff789cb50654,0.0,0.0,0,1
3379,f05914fcd9a47ca3,0.0,0.0,0,1
3380,f059d266cf0d932e,0.0,0.0,0,1
3381,f060808be7e6e282,0.0,0.0,0,1
3382,f0738db041c8cfdf,0.0,0.0,0,1
3383,f09e3a877703a491,0.0,0.0,0,1
3384,f0c0c33a2f7ccc7e,0.0,0.0,0,1
3385,f0d3624e9e885010,0.0,0.0,0,1
3386,f0ecbb578b893a60,0.0,0.0,0,1
3387,f0f1d8db6e60e808,0.0,0.0,0,1
3388,f1044c2df1db3db0,0.0,0.0,0,1
3389,f143a9f6cfe60135,0.0,0.0,0,1
3390,f162a6616d09b57e,0.0,0.0,0,1
3391,f17c9fbe148d00af,0.0,0.0,0,1
3392,f18853f6d1e7c304,0.0,0.0,0,1
3393,f18e740eed7e43a3,0.0,0.0,0,1
3394,f1be9bc96495bb97,0.0,0.0,0,1
3395,f1dcfb917d65fea3,0.0,0.0,0,1
3396,f1fd6485b836d6cc,0.0,0.0,0,1
3397,f204184dbbde9d7f,0.0,0.0,0,1
3398,f204c5257b050895,0.0,0.0,0,1
3399,f2304753fdcb0a28,0.0,0.0,0,1
3400,f2329eb9ec24d594,0.0,0.0,0,1
3401,f23aa2508d043ba0,0.0,0.0,0,1
3402,f247eb67db9657ec,0.0,0.0,0,1
3403,f24d74f0d384a4ee,0.0,0.0,0,1
3404,f25f526e8d1a2e75,0.0,0.0,0,1
3405,f277ac1f3bea7da7,0.0,0.0,0,1
3406,f28d413801768b50,0.0,0.0,0,1
3407,f29be5f7e2f39cb7,0.0,0.0,0,1
3408,f2a4610febc9f42c,0.0,0.0,0,1
3409,f2b3957e56542bae,0.0,0.0,0,1
3410,f2da3ff1b756cbc5,0.0,0.0,0,1
3411,f2e12a1cf548146f,0.0,0.0,0,1
3412,f2ea077c8c141360,0.0,0.0,0,1
3413,f2ee0b256ff3e3cc,0.0,0.0,0,1
3414,f2fd3ff74414ed5b,0.0,0.0,0,1
3415,f3231f7f69908c48,0.0,0.0,0,1
3416,f32fe3538607070a,0.0,0.0,0,1
3417,f3332500f9dd2e1f,0.0,0.0,0,1
3418,f340db3620e149ff,0.0,0.0,0,1
3419,f34419f2babb638a,0.0,0.0,0,1
3420,f3453510c374c859,0.0,0.0,0,1
3421,f34aab3d3ede2fdf,0.0,0.0,0,1
3422,f34aac6507b1f65a,0.0,0.0,0,1
3423,f37f1ca4822aaca3,0.0,0.0,0,1
3424,f3801e78a9cc36f6,0.0,0.0,0,1
3425,f380cf4ba8881a90,0.0,0.0,0,1
3426,f3895a76b9bb2526,0.0,0.0,0,1
3427,f38afe41e41d17ee,0.0,0.0,0,1
3428,f396af65f83f7a79,0.0,0.0,0,1
3429,f39ee96300053cd1,0.0,0.0,0,1
3430,f3b50ba2699036c0,0.0,0.0,0,1
3431,f3b6d0de37bfb6ed,0.0,0.0,0,1
3432,f3b72d86d6f73253,0.0,0.0,0,1
3433,f3b7b3d2d62e67d0,0.0,0.0,0,1
3434,f3cf380eab7cee34,0.0,0.0,0,1
3435,f3dbc42d9ff17535,0.0,0.0,0,1
3436,f3e0c41930d7dcbc,0.0,0.0,0,1
3437,f3e1fc61be9ec89b,0.0,0.0,0,1
3438,f3ee86345abfe31e,0.0,0.0,0,1
3439,f41d7bef1bea8d18,0.0,0.0,0,1
3440,f43446aa5fc16aa3,0.0,0.0,0,1
3441,f43cee7d515efb40,0.0,0.0,0,1
3442,f43fb3c6f9c8a423,0.0,0.0,0,1
3443,f46e4dbcd2040b8f,0.0,0.0,0,1
3444,f46f982f4b2847b4,0.0,0.0,0,1
3445,f478e461e4359a33,0.0,0.0,0,1
3446,f49457036e8c3209,0.0,0.0,0,1
3447,f49771cd24d66d75,0.0,0.0,0,1
3448,f49b2a5580246371,0.0,0.0,0,1
3449,f49effc16c25dcb4,0.0,0.0,0,1
3450,f4bc9e320ceb5412,0.0,0.0,0,1
3451,f4d14a9c9dfaaecc,0.0,0.0,0,1
3452,f4d14fb47958e7f6,0.0,0.0,0,1
3453,f4e2b9009d8d388c,0.0,0.0,0,1
3454,f4e514970d721f57,0.0,0.0,0,1
3455,f4f1c649184f92a0,0.0,0.0,0,1
3456,f4f46db0da1ac3e6,0.0,0.0,0,1
3457,f4f7bf474b077fe0,0.0,0.0,0,1
3458,f5404517dfb625db,0.0,0.0,0,1
3459,f57005bbb1c5364a,0.0,0.0,0,1
3460,f58b83b8045c9557,0.0,0.0,0,1
3461,f59a982da5074cd8,0.0,0.0,0,1
3462,f5b5cc06eeb0b0f5,0.0,0.0,0,1
3463,f5d846be170ae9bb,0.0,0.0,0,1
3464,f5e4de5ecc76d4d8,0.0,0.0,0,1
3465,f5ea9d2b7e1fbe9b,0.0,0.0,0,1
3466,f5f9f03b1531424a,0.0,0.0,0,1
3467,f614d449c17a68f4,0.0,0.0,0,1
3468,f667c6ca3f08b4af,0.0,0.0,0,1
3469,f66bf107f3b82a2c,0.0,0.0,0,1
3470,f67447c20ecc0100,0.0,0.0,0,1
3471,f674bf12a14104c2,0.0,0.0,0,1
3472,f676013884e7a702,0.0,0.0,0,1
3473,f680e3beb2f20cfa,0.0,0.0,0,1
3474,f68817a25dcf9e8d,0.0,0.0,0,1
3475,f6979e0e73329773,0.0,0.0,0,1
3476,f6b299b39290d865,0.0,0.0,0,1
3477,f6b7b2fea7b9c5b3,0.0,0.0,0,1
3478,f6c0edf82873b9ff,0.0,0.0,0,1
3479,f6d106b075e57eb4,0.0,0.0,0,1
3480,f703dbef3cbf6825,0.0,0.0,0,1
3481,f71b08ccf4476832,0.0,0.0,0,1
3482,f71dcbe44bf8f788,0.0,0.0,0,1
3483,f7387e5e89f76514,0.0,0.0,0,1
3484,f75b898c32502467,0.0,0.0,0,1
3485,f78d1fd80c17c6e2,0.0,0.0,0,1
3486,f79353d5c6dbbd5f,0.0,0.0,0,1
3487,f7bb810a938dae13,0.0,0.0,0,1
3488,f7bc92f001639e06,0.0,0.0,0,1
3489,f7c5e15af65fb1bc,0.0,0.0,0,1
3490,f7c94536297ffbea,0.0,0.0,0,1
3491,f7f108c5c92a526e,0.0,0.0,0,1
3492,f7ff9f5fe83c118e,0.0,0.0,0,1
3493,f803aebaee020cc2,0.0,0.0,0,1
3494,f8057ba748cf1809,0.0,0.0,0,1
3495,f808d1a8e5371216,0.0,0.0,0,1
3496,f834fb9fbc33a261,0.0,0.0,0,1
3497,f84589562b081e16,0.0,0.0,0,1
3498,f85069f81a08d2f8,0.0,0.0,0,1
3499,f8563749ef740130,0.0,0.0,0,1
3500,f8618aaed8072c62,0.0,0.0,0,1
3501,f869ce8ea8448426,0.0,0.0,0,1
3502,f89966fdeb87032c,0.0,0.0,0,1
3503,f8c35bf4d11e90a6,0.0,0.0,0,1
3504,f8e392f505478d4c,0.0,0.0,0,1
3505,f8e9ebe45c206f94,0.0,0.0,0,1
