,src,dest,wt
1076,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000174/createsims_success,p_14251,375389405
1077,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000175/createsims_success,p_14251,375400098
1078,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000176/createsims_failure,p_14251,375448451
1079,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000177/createsims_success,p_14251,375448537
1080,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000178/createsims_failure,p_14251,375451239
1081,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000179/createsims_success,p_14251,375451326
1082,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000180/createsims_success,p_14251,375479905
1083,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000181/createsims_failure,p_14251,375504576
1084,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000183/createsims_success,p_14251,375504662
1085,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000184/createsims_success,p_14251,375518451
1086,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000185/createsims_success,p_14251,375539673
1087,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000186/createsims_failure,p_14251,375568242
1088,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000187/createsims_success,p_14251,375568327
1089,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000188/createsims_failure,p_14251,375595185
1090,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000191/createsims_success,p_14251,375595269
1091,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000192/createsims_failure,p_14251,375621841
1092,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000193/createsims_success,p_14251,375621927
1093,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000195/createsims_failure,p_14251,375645218
1094,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000196/createsims_success,p_14251,375645303
1095,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000198/createsims_success,p_14251,375647298
1096,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000199/createsims_success,p_14251,375668743
1097,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000201/createsims_success,p_14251,479036710
1098,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000205/createsims_failure,p_14251,479123875
1099,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000206/createsims_success,p_14251,479123962
1100,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000208/createsims_success,p_14251,479124823
1101,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000209/createsims_success,p_14251,479147371
1102,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000212/createsims_failure,p_14251,479175471
1103,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000214/createsims_success,p_14251,479187277
1104,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000216/createsims_success,p_14251,479224949
1105,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000218/createsims_success,p_14251,479252312
1106,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000222/createsims_success,p_14251,479321376
1107,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000223/createsims_success,p_14251,479334794
1108,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000225/createsims_failure,p_14251,479362692
1109,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000229/createsims_success,p_14251,479393642
1110,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000232/createsims_success,p_14251,479421102
1111,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000233/createsims_failure,p_14251,479472433
1112,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000234/createsims_success,p_14251,479472518
1113,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000236/createsims_success,p_14251,479484794
1114,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000237/createsims_failure,p_14251,479496644
1115,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000238/createsims_failure,p_14251,479496818
1116,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000241/createsims_success,p_14251,479520540
1117,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000242/createsims_success,p_14251,479521418
1118,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000245/createsims_success,p_14251,479587857
1119,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000247/createsims_success,p_14251,479589534
1120,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000248/createsims_success,p_14251,479589709
1121,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000249/createsims_failure,p_14251,479621036
1122,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000185.npz,p_28559,19487
1123,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000185/createsims_success,p_28559,3630545339
1124,p_28559,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000185/createsims_success,3630545339
1125,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000228.npz,p_4698,21710
1126,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000105.npz,p_96281,68397
1127,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000105/createsims_success,p_96281,1917477122
1128,p_96281,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000105/createsims_success,1917477122
1129,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000232.npz,p_22827,27981
1130,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000232/createsims_success,p_22827,3796883563
1131,p_22827,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000232/createsims_success,3796883563
1132,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000070.npz,p_162947,17885
1133,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000070/createsims_success,p_162947,2175398927
1134,p_162947,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000070/createsims_success,2175398927
1135,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000057.npz,p_35282,16197
1136,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000057/createsims_failure,p_35282,82805160
1137,p_35282,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000057/createsims_failure,82805160
1138,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000078.npz,p_148143,23234
1139,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000078/createsims_success,p_148143,2783203521
1140,p_148143,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000078/createsims_success,2783203521
1141,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000231.npz,p_129871,19712
1142,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000002.npz,p_126258,82150
1143,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000064.npz,p_159230,16609
1144,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000064/createsims_failure,p_159230,79261161
1145,p_159230,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000064/createsims_failure,79261161
1146,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000006.npz,p_26982,64765
1147,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000006/createsims_success,p_26982,2093211626
1148,p_26982,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000006/createsims_success,2093211626
1149,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000270.npz,p_58646,25687
1150,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000243.npz,p_53251,19951
1151,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000252.npz,p_84875,16533
1152,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000026.npz,p_138650,16061
1153,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000026/createsims_failure,p_138650,79840366
1154,p_138650,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000026/createsims_failure,79840366
1155,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000242.npz,p_106218,14081
1156,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000242/createsims_success,p_106218,2453879775
1157,p_106218,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000242/createsims_success,2453879775
1158,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000275.npz,p_53646,21299
1159,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000071.npz,p_40972,14847
1160,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000071/createsims_success,p_40972,1954874943
1161,p_40972,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000071/createsims_success,1954874943
1162,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000043.npz,p_141542,61316
1163,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000043/createsims_failure,p_141542,83263027
1164,p_141542,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000043/createsims_failure,83263027
1165,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000047.npz,p_121996,66590
1166,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000047/createsims_success,p_121996,1863755790
1167,p_121996,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000047/createsims_success,1863755790
1168,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000097.npz,p_141278,16532
1169,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000097/createsims_success,p_141278,1748932701
1170,p_141278,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000097/createsims_success,1748932701
1171,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000241.npz,p_92142,17549
1172,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000241/createsims_success,p_92142,4416325502
1173,p_92142,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000241/createsims_success,4416325502
1174,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000003.npz,p_2607,69412
1175,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000003/createsims_failure,p_2607,77697082
1176,p_2607,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000003/createsims_failure,77697082
1177,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000293.npz,p_110392,18995
1178,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000149.npz,p_61975,15928
1179,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000149/createsims_failure,p_61975,77111433
1180,p_61975,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000149/createsims_failure,77111433
1181,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000162.npz,p_133320,15352
1182,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000162/createsims_failure,p_133320,81172821
1183,p_133320,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000162/createsims_failure,81172821
1184,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000151.npz,p_92312,14072
1185,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000151/createsims_success,p_92312,2729530946
1186,p_92312,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000151/createsims_success,2729530946
1187,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000299.npz,p_178525,20063
1188,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000178.npz,p_79866,14020
1189,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000178/createsims_failure,p_79866,139208049
1190,p_79866,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000178/createsims_failure,139208049
